sale_id,sale_datetime,product_id,product_name,brand,category,manager,supplier_name,supplier_country,region_name,city,quantity,unit_price,discount,revenue,payment_type,sales_channel
148,2025-02-11 20:06:32,159,Lenovo Kitchen-875,Lenovo,Kitchen,Pavlo Boyko,AsiaWholesale,China,Lvivska,Lviv,1,234.08,3.84,230.24,invoice,wholesale
149,2024-11-13 08:12:13,132,Google Networking-603,Google,Networking,Ivan Petrenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,562.03,49.33,512.7,card,online_store
150,2023-02-02 10:26:23,155,Microsoft Kitchen-147,Microsoft,Kitchen,Natalia Romanyuk,USADirect,USA,Odeska,Odesa,1,542.35,72.97,469.38,online,phone_order
151,2023-10-22 14:24:49,4,Dell Smartphone-278,Dell,Smartphones,Kateryna Marchenko,LocalDistributor,Ukraine,Vinnytska,Vinnytsia,1,2382.22,628.2,1754.02,online,online_store
152,2024-03-12 13:49:42,94,Huawei Cameras-903,Huawei,Cameras,Olena Koval,LocalDistributor,Ukraine,Kharkivska,Kharkiv,2,1629.16,273.92,2984.4,invoice,online_store
153,2024-03-14 21:50:26,106,Panasonic Printers-114,Panasonic,Printers,Kateryna Marchenko,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,241.74,11.15,230.59,online,wholesale
154,2023-01-17 20:54:20,53,Philips Gaming-183,Philips,Gaming,Pavlo Boyko,EuroSupply,Poland,Kyivska,Kyiv,1,278.63,5.96,272.67,card,phone_order
155,2024-08-05 08:33:02,147,Panasonic TV-513,Panasonic,TV,Volodymyr Ivanov,NordicParts,Sweden,Dnipropetrovska,Dnipro,5,1723.31,1469.61,7146.94,cash,wholesale
156,2024-12-30 19:40:58,89,Apple Smartwatch-590,Apple,Smartwatches,Pavlo Boyko,BalkanStore,Romania,Kyivska,Kyiv,2,370.88,100.49,641.27,cash,marketplace
157,2024-05-28 12:53:54,73,Canon Headphones-266,Canon,Headphones,Ivan Petrenko,USADirect,USA,Zaporizka,Zaporizhzhia,4,653.78,156.59,2458.53,online,phone_order
158,2023-02-13 12:02:15,102,Samsung Cameras-850,Samsung,Cameras,Volodymyr Ivanov,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,1,2913.7,500.13,2413.57,invoice,online_store
159,2023-01-03 18:44:35,8,Sony Smartphone-429,Sony,Smartphones,Pavlo Boyko,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,2857.27,437.69,2419.58,card,phone_order
160,2023-12-22 20:51:33,48,HP Home Appli-792,HP,Home Appliances,Oksana Hladka,EuroSupply,Poland,Kharkivska,Kharkiv,3,1474.1,568.15,3854.15,card,marketplace
161,2023-03-05 16:11:27,79,Sony Smartwatch-330,Sony,Smartwatches,Pavlo Boyko,TechImport UA,Ukraine,Kyivska,Kyiv,1,504.12,16.18,487.94,invoice,phone_order
162,2024-06-28 19:50:36,163,Philips Kitchen-554,Philips,Kitchen,Natalia Romanyuk,EuroSupply,Poland,Ivano-Frankivska,Ivano-Frankivsk,1,178.98,24.97,154.01,online,phone_order
163,2024-08-31 19:28:40,131,Huawei Networking-277,Huawei,Networking,Ivan Petrenko,USADirect,USA,Lvivska,Lviv,1,509.47,69.16,440.31,card,wholesale
164,2024-03-07 18:36:58,129,LG Networking-145,LG,Networking,Andriy Shevchenko,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,2,732.31,215.26,1249.36,card,online_store
165,2024-12-08 21:49:09,25,Seagate Laptops-663,Seagate,Laptops,Iryna Savchuk,LocalDistributor,Ukraine,Ternopilska,Ternopil,3,3709.36,126.37,11001.71,online,phone_order
166,2024-07-13 12:55:23,134,Nikon Storage-469,Nikon,Storage,Oksana Hladka,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,114.77,1.09,113.68,invoice,wholesale
167,2023-06-11 13:07:32,182,Samsung Wearables-930,Samsung,Wearables,Maria Bondar,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,5,54.92,15.24,259.36,online,phone_order
168,2023-08-31 13:13:51,46,Acer Home Appli-591,Acer,Home Appliances,Maria Bondar,EuroSupply,Poland,Odeska,Odesa,1,1016.41,177.28,839.13,card,store
169,2024-06-16 21:54:28,125,LG Networking-275,LG,Networking,Andriy Shevchenko,TechImport UA,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,3,287.34,152.97,709.05,invoice,wholesale
170,2023-04-10 16:21:16,104,Xiaomi Printers-804,Xiaomi,Printers,Ivan Petrenko,AsiaWholesale,China,Ivano-Frankivska,Ivano-Frankivsk,1,1347.17,184.57,1162.6,card,store
171,2025-01-31 20:53:17,155,Microsoft Kitchen-147,Microsoft,Kitchen,Oksana Hladka,TechImport UA,Ukraine,Ternopilska,Ternopil,1,460.29,6.14,454.15,card,marketplace
172,2024-08-15 13:23:48,108,Bosch Printers-430,Bosch,Printers,Iryna Savchuk,AsiaWholesale,China,Poltavska,Poltava,1,298.18,11.25,286.93,cash,phone_order
173,2023-12-11 15:27:22,48,HP Home Appli-792,HP,Home Appliances,Serhii Kravchenko,TechImport UA,Ukraine,Poltavska,Poltava,1,1162.02,76.52,1085.5,online,store
174,2024-08-02 09:55:08,4,Dell Smartphone-278,Dell,Smartphones,Natalia Romanyuk,NordicParts,Sweden,Ternopilska,Ternopil,2,2268.45,253.95,4282.95,cash,phone_order
175,2024-10-22 13:15:00,94,Huawei Cameras-903,Huawei,Cameras,Kateryna Marchenko,AsiaWholesale,China,Kyivska,Kyiv,5,2234.21,1168.9,10002.15,online,online_store
176,2025-02-25 12:36:49,164,Xiaomi Kitchen-259,Xiaomi,Kitchen,Kateryna Marchenko,EuroSupply,Poland,Ternopilska,Ternopil,1,403.5,8.39,395.11,cash,marketplace
177,2024-12-03 13:57:33,31,Seagate Accessorie-971,Seagate,Accessories,Maria Bondar,EuroSupply,Poland,Poltavska,Poltava,2,493.49,172.53,814.45,card,wholesale
178,2024-11-20 17:40:49,100,Acer Cameras-774,Acer,Cameras,Natalia Romanyuk,LocalDistributor,Ukraine,Kharkivska,Kharkiv,5,1264.78,162.85,6161.05,cash,phone_order
179,2024-11-07 17:51:55,100,Acer Cameras-774,Acer,Cameras,Kateryna Marchenko,LocalDistributor,Ukraine,Kyivska,Kyiv,1,2510.08,152.58,2357.5,online,phone_order
180,2024-11-30 19:34:16,63,Asus Monitors-550,Asus,Monitors,Olena Koval,NordicParts,Sweden,Poltavska,Poltava,1,512.04,81.03,431.01,cash,store
181,2023-05-26 21:50:34,158,Sony Kitchen-279,Sony,Kitchen,Maria Bondar,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,369.93,43.58,326.35,invoice,wholesale
182,2024-03-10 09:52:26,71,Sony Headphones-571,Sony,Headphones,Maria Bondar,LocalDistributor,Ukraine,Odeska,Odesa,10,319.62,370.96,2825.24,card,wholesale
183,2023-11-19 10:37:09,37,Canon Accessorie-759,Canon,Accessories,Ivan Petrenko,GigaTrade,Germany,Lvivska,Lviv,1,103.98,59.71,44.27,invoice,wholesale
184,2023-11-20 12:43:09,90,Sony Smartwatch-409,Sony,Smartwatches,Maria Bondar,EuroSupply,Poland,Odeska,Odesa,1,387.66,37.59,350.07,invoice,online_store
185,2023-06-29 19:35:01,83,Nikon Smartwatch-605,Nikon,Smartwatches,Kateryna Marchenko,USADirect,USA,Ternopilska,Ternopil,4,116.68,30.67,436.05,invoice,phone_order
186,2025-01-17 17:06:24,132,Google Networking-603,Google,Networking,Oksana Hladka,USADirect,USA,Dnipropetrovska,Dnipro,2,297.18,55.95,538.41,cash,store
187,2024-06-29 12:55:54,37,Canon Accessorie-759,Canon,Accessories,Serhii Kravchenko,LocalDistributor,Ukraine,Poltavska,Poltava,2,58.31,1.09,115.53,online,marketplace
188,2023-10-10 11:17:02,14,Canon Smartphone-337,Canon,Smartphones,Natalia Romanyuk,AsiaWholesale,China,Dnipropetrovska,Dnipro,1,1987.17,140.68,1846.49,invoice,store
189,2023-09-02 13:30:05,175,Philips Wearables-292,Philips,Wearables,Maria Bondar,TechImport UA,Ukraine,Odeska,Odesa,1,450.51,65.74,384.77,online,store
190,2024-03-04 14:44:35,143,Bosch Storage-211,Bosch,Storage,Pavlo Boyko,AsiaWholesale,China,Kharkivska,Kharkiv,1,130.51,13.47,117.04,card,phone_order
191,2024-02-28 18:20:26,34,Apple Accessorie-280,Apple,Accessories,Pavlo Boyko,NordicParts,Sweden,Odeska,Odesa,1,206.83,3.67,203.16,online,online_store
192,2023-07-31 20:15:58,148,Acer TV-633,Acer,TV,Serhii Kravchenko,EuroSupply,Poland,Zaporizka,Zaporizhzhia,4,620.66,366.39,2116.25,online,online_store
193,2024-07-13 21:08:56,94,Huawei Cameras-903,Huawei,Cameras,Serhii Kravchenko,AsiaWholesale,China,Zaporizka,Zaporizhzhia,2,1822.06,622.98,3021.14,invoice,online_store
194,2023-02-27 12:21:55,76,OnePlus Headphones-263,OnePlus,Headphones,Natalia Romanyuk,USADirect,USA,Vinnytska,Vinnytsia,2,416.75,4.39,829.11,cash,online_store
195,2023-10-17 13:16:49,49,Lenovo Gaming-292,Lenovo,Gaming,Andriy Shevchenko,USADirect,USA,Odeska,Odesa,5,789.56,240.85,3706.95,cash,phone_order
196,2024-07-08 18:04:42,78,Lenovo Smartwatch-680,Lenovo,Smartwatches,Maria Bondar,BalkanStore,Romania,Kyivska,Kyiv,1,89.91,3.02,86.89,cash,online_store
197,2024-11-06 18:26:57,131,Huawei Networking-277,Huawei,Networking,Dmytro Melnyk,AsiaWholesale,China,Dnipropetrovska,Dnipro,2,492.71,93.84,891.58,invoice,online_store
198,2024-08-22 21:51:42,52,Xiaomi Gaming-477,Xiaomi,Gaming,Pavlo Boyko,TechImport UA,Ukraine,Odeska,Odesa,1,1031.98,108.74,923.24,invoice,online_store
199,2023-12-30 10:16:04,97,Sony Cameras-798,Sony,Cameras,Oksana Hladka,LocalDistributor,Ukraine,Dnipropetrovska,Dnipro,1,953.07,65.61,887.46,card,store
200,2024-08-01 14:53:58,63,Asus Monitors-550,Asus,Monitors,Oksana Hladka,NordicParts,Sweden,Vinnytska,Vinnytsia,1,513.87,32.39,481.48,card,phone_order
201,2024-04-08 11:15:34,159,Lenovo Kitchen-875,Lenovo,Kitchen,Volodymyr Ivanov,AsiaWholesale,China,Ternopilska,Ternopil,1,275.55,23.04,252.51,cash,store
202,2025-02-11 17:31:08,13,Bosch Smartphone-636,Bosch,Smartphones,Ivan Petrenko,AsiaWholesale,China,Kyivska,Kyiv,1,1077.7,64.45,1013.25,card,online_store
203,2023-03-20 08:08:48,97,Sony Cameras-798,Sony,Cameras,Maria Bondar,USADirect,USA,Ivano-Frankivska,Ivano-Frankivsk,1,975.95,112.82,863.13,online,online_store
204,2023-04-24 16:22:08,115,Microsoft Printers-620,Microsoft,Printers,Oksana Hladka,AsiaWholesale,China,Lvivska,Lviv,2,567.58,116.48,1018.68,card,store
205,2025-01-16 12:38:44,14,Canon Smartphone-337,Canon,Smartphones,Volodymyr Ivanov,EuroSupply,Poland,Lvivska,Lviv,1,2013.69,209.33,1804.36,online,marketplace
206,2023-01-01 09:51:58,62,HP Monitors-433,HP,Monitors,Olena Koval,USADirect,USA,Ternopilska,Ternopil,2,435.98,28.68,843.28,invoice,wholesale
207,2023-09-16 20:03:32,13,Bosch Smartphone-636,Bosch,Smartphones,Oksana Hladka,GigaTrade,Germany,Lvivska,Lviv,1,785.28,57.79,727.49,invoice,store
208,2024-11-23 10:44:02,42,Google Home Appli-210,Google,Home Appliances,Olena Koval,NordicParts,Sweden,Ternopilska,Ternopil,1,990.67,57.89,932.78,cash,store
209,2023-08-11 18:18:01,90,Sony Smartwatch-409,Sony,Smartwatches,Volodymyr Ivanov,USADirect,USA,Poltavska,Poltava,1,551.47,60.79,490.68,cash,wholesale
210,2025-02-17 10:33:58,96,Seagate Cameras-392,Seagate,Cameras,Iryna Savchuk,AsiaWholesale,China,Kharkivska,Kharkiv,1,951.24,192.15,759.09,cash,wholesale
211,2024-08-28 14:52:33,141,Acer Storage-629,Acer,Storage,Kateryna Marchenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,416.79,68.76,348.03,invoice,online_store
212,2023-12-13 18:25:15,127,Sony Networking-316,Sony,Networking,Pavlo Boyko,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,2,685.35,212.98,1157.72,card,online_store
213,2023-03-08 10:03:16,163,Philips Kitchen-554,Philips,Kitchen,Oksana Hladka,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,170.06,0.07,169.99,cash,store
214,2023-06-16 18:15:57,119,HP Networking-305,HP,Networking,Olena Koval,AsiaWholesale,China,Lvivska,Lviv,1,376.39,170.65,205.74,cash,store
215,2024-12-08 09:24:07,134,Nikon Storage-469,Nikon,Storage,Oksana Hladka,GigaTrade,Germany,Zaporizka,Zaporizhzhia,2,101.21,1.02,201.4,online,wholesale
216,2024-11-19 13:17:31,161,Apple Kitchen-698,Apple,Kitchen,Dmytro Melnyk,NordicParts,Sweden,Kharkivska,Kharkiv,1,646.29,83.45,562.84,cash,online_store
217,2023-06-12 17:11:45,35,Asus Accessorie-796,Asus,Accessories,Iryna Savchuk,GigaTrade,Germany,Ternopilska,Ternopil,3,133.98,67.78,334.16,online,marketplace
218,2024-03-24 16:15:26,130,Apple Networking-487,Apple,Networking,Oksana Hladka,AsiaWholesale,China,Poltavska,Poltava,1,101.49,4.99,96.5,online,marketplace
219,2024-09-11 16:46:47,106,Panasonic Printers-114,Panasonic,Printers,Iryna Savchuk,NordicParts,Sweden,Odeska,Odesa,2,316.51,82.4,550.62,cash,wholesale
220,2023-07-15 12:26:23,132,Google Networking-603,Google,Networking,Olena Koval,BalkanStore,Romania,Ternopilska,Ternopil,1,376.64,16.7,359.94,invoice,wholesale
221,2024-07-23 10:45:38,29,Acer Laptops-192,Acer,Laptops,Kateryna Marchenko,AsiaWholesale,China,Odeska,Odesa,5,1038.73,867.59,4326.06,cash,online_store
222,2024-11-21 15:41:50,35,Asus Accessorie-796,Asus,Accessories,Pavlo Boyko,AsiaWholesale,China,Vinnytska,Vinnytsia,4,130.01,45.99,474.05,card,wholesale
223,2023-02-04 20:38:44,92,LG Smartwatch-912,LG,Smartwatches,Maria Bondar,NordicParts,Sweden,Kyivska,Kyiv,1,62.15,35.54,26.61,online,phone_order
224,2023-12-04 09:26:29,160,Dell Kitchen-645,Dell,Kitchen,Andriy Shevchenko,USADirect,USA,Dnipropetrovska,Dnipro,3,328.74,61.78,924.44,online,phone_order
225,2024-11-28 17:09:10,28,Canon Laptops-267,Canon,Laptops,Ivan Petrenko,USADirect,USA,Vinnytska,Vinnytsia,1,822.32,106.9,715.42,card,store
226,2023-04-11 13:04:27,99,Huawei Cameras-386,Huawei,Cameras,Oksana Hladka,GigaTrade,Germany,Kharkivska,Kharkiv,2,1924.84,482.83,3366.85,cash,online_store
227,2023-05-01 09:19:24,174,Asus Wearables-211,Asus,Wearables,Olena Koval,GigaTrade,Germany,Zaporizka,Zaporizhzhia,4,179.82,120.72,598.56,invoice,phone_order
228,2024-03-28 08:28:28,176,Panasonic Wearables-439,Panasonic,Wearables,Oksana Hladka,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,183.58,19.69,163.89,cash,marketplace
229,2023-07-20 09:04:00,111,Bosch Printers-721,Bosch,Printers,Maria Bondar,LocalDistributor,Ukraine,Kyivska,Kyiv,1,958.17,132.15,826.02,cash,online_store
230,2023-07-06 19:39:28,60,Lenovo Monitors-662,Lenovo,Monitors,Olena Koval,USADirect,USA,Kharkivska,Kharkiv,5,365.82,53.49,1775.61,card,marketplace
231,2024-05-20 15:37:16,9,Panasonic Smartphone-622,Panasonic,Smartphones,Serhii Kravchenko,NordicParts,Sweden,Odeska,Odesa,1,876.36,87.79,788.57,online,wholesale
232,2024-06-23 13:04:05,56,Canon Gaming-987,Canon,Gaming,Serhii Kravchenko,GigaTrade,Germany,Dnipropetrovska,Dnipro,1,621.01,75.52,545.49,invoice,phone_order
233,2023-06-11 08:39:12,8,Sony Smartphone-429,Sony,Smartphones,Maria Bondar,GigaTrade,Germany,Ivano-Frankivska,Ivano-Frankivsk,1,3278.6,226.66,3051.94,card,wholesale
234,2024-01-16 14:26:43,144,Asus Storage-613,Asus,Storage,Ivan Petrenko,LocalDistributor,Ukraine,Kyivska,Kyiv,1,436.69,69.02,367.67,card,phone_order
235,2024-02-28 13:46:58,69,Lenovo Headphones-221,Lenovo,Headphones,Volodymyr Ivanov,BalkanStore,Romania,Kyivska,Kyiv,1,213.07,4.69,208.38,invoice,store
236,2024-10-05 17:37:38,2,Nikon Smartphone-376,Nikon,Smartphones,Kateryna Marchenko,EuroSupply,Poland,Dnipropetrovska,Dnipro,1,3558.73,450.98,3107.75,card,marketplace
237,2024-12-10 12:14:14,29,Acer Laptops-192,Acer,Laptops,Pavlo Boyko,TechImport UA,Ukraine,Ternopilska,Ternopil,10,544.34,232.74,5210.66,cash,marketplace
238,2024-04-24 21:15:58,137,Microsoft Storage-273,Microsoft,Storage,Kateryna Marchenko,GigaTrade,Germany,Kharkivska,Kharkiv,1,1039.95,152.09,887.86,invoice,store
239,2023-02-22 12:39:35,165,Canon Kitchen-857,Canon,Kitchen,Iryna Savchuk,EuroSupply,Poland,Kyivska,Kyiv,1,2120.54,333.24,1787.3,invoice,wholesale
240,2024-11-28 15:04:56,182,Samsung Wearables-930,Samsung,Wearables,Dmytro Melnyk,NordicParts,Sweden,Dnipropetrovska,Dnipro,1,53.54,1.87,51.67,online,marketplace
241,2023-10-21 08:19:23,65,Nikon Monitors-653,Nikon,Monitors,Dmytro Melnyk,LocalDistributor,Ukraine,Ivano-Frankivska,Ivano-Frankivsk,1,419.26,0.23,419.03,card,wholesale
242,2023-06-16 12:37:31,64,Nikon Monitors-988,Nikon,Monitors,Natalia Romanyuk,USADirect,USA,Vinnytska,Vinnytsia,1,462.0,61.45,400.55,invoice,marketplace
243,2023-07-06 12:41:03,111,Bosch Printers-721,Bosch,Printers,Kateryna Marchenko,LocalDistributor,Ukraine,Lvivska,Lviv,5,683.27,30.41,3385.94,online,store
244,2023-10-01 18:46:59,32,Dell Accessorie-515,Dell,Accessories,Kateryna Marchenko,TechImport UA,Ukraine,Vinnytska,Vinnytsia,1,328.47,49.27,279.2,card,store
245,2024-05-19 11:48:16,113,HP Printers-808,HP,Printers,Dmytro Melnyk,BalkanStore,Romania,Odeska,Odesa,2,491.64,68.3,914.98,card,online_store
246,2025-01-26 11:11:22,174,Asus Wearables-211,Asus,Wearables,Olena Koval,GigaTrade,Germany,Vinnytska,Vinnytsia,2,289.52,100.45,478.59,card,online_store
247,2023-10-27 08:04:47,67,Canon Monitors-919,Canon,Monitors,Olena Koval,TechImport UA,Ukraine,Zaporizka,Zaporizhzhia,1,237.62,37.36,200.26,card,wholesale
248,2023-05-13 08:27:28,69,Lenovo Headphones-221,Lenovo,Headphones,Maria Bondar,BalkanStore,Romania,Zaporizka,Zaporizhzhia,1,269.34,4.29,265.05,cash,online_store
249,2025-01-17 16:16:34,45,Bosch Home Appli-725,Bosch,Home Appliances,Pavlo Boyko,NordicParts,Sweden,Dnipropetrovska,Dnipro,2,551.7,421.33,682.07,cash,wholesale
250,2024-07-14 11:16:04,90,Sony Smartwatch-409,Sony,Smartwatches,Kateryna Marchenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,522.67,40.0,482.67,online,store
251,2023-09-10 21:00:27,13,Bosch Smartphone-636,Bosch,Smartphones,Pavlo Boyko,EuroSupply,Poland,Ternopilska,Ternopil,1,1006.46,151.45,855.01,card,store
252,2023-06-12 12:50:09,42,Google Home Appli-210,Google,Home Appliances,Dmytro Melnyk,LocalDistributor,Ukraine,Lvivska,Lviv,1,868.52,65.73,802.79,card,wholesale
253,2024-02-11 21:43:43,148,Acer TV-633,Acer,TV,Pavlo Boyko,GigaTrade,Germany,Kyivska,Kyiv,2,836.1,227.64,1444.56,invoice,phone_order
254,2023-09-27 08:20:52,158,Sony Kitchen-279,Sony,Kitchen,Pavlo Boyko,BalkanStore,Romania,Kyivska,Kyiv,2,351.42,115.46,587.38,online,phone_order
255,2023-06-18 18:40:48,78,Lenovo Smartwatch-680,Lenovo,Smartwatches,Volodymyr Ivanov,USADirect,USA,Zaporizka,Zaporizhzhia,5,57.14,29.34,256.36,invoice,online_store
256,2023-12-14 12:10:47,80,Nikon Smartwatch-557,Nikon,Smartwatches,Ivan Petrenko,USADirect,USA,Ternopilska,Ternopil,1,625.58,39.38,586.2,online,phone_order
257,2024-03-10 19:39:33,6,Google Smartphone-522,Google,Smartphones,Kateryna Marchenko,EuroSupply,Poland,Kharkivska,Kharkiv,1,2480.13,217.55,2262.58,card,wholesale
258,2023-11-21 12:36:41,157,Huawei Kitchen-923,Huawei,Kitchen,Kateryna Marchenko,NordicParts,Sweden,Odeska,Odesa,3,1786.72,625.32,4734.84,card,store
259,2024-12-23 13:49:53,178,Asus Wearables-833,Asus,Wearables,Olena Koval,GigaTrade,Germany,Odeska,Odesa,1,400.98,26.81,374.17,invoice,store
260,2024-10-18 13:59:36,116,Microsoft Printers-709,Microsoft,Printers,Pavlo Boyko,NordicParts,Sweden,Lvivska,Lviv,1,611.07,47.07,564.0,cash,phone_order
261,2024-05-20 10:43:07,133,Xiaomi Storage-122,Xiaomi,Storage,Oksana Hladka,BalkanStore,Romania,Vinnytska,Vinnytsia,2,638.63,35.37,1241.89,cash,online_store
262,2023-05-03 19:40:45,29,Acer Laptops-192,Acer,Laptops,Maria Bondar,AsiaWholesale,China,Ternopilska,Ternopil,1,677.83,89.21,588.62,card,wholesale
263,2024-07-05 12:26:02,35,Asus Accessorie-796,Asus,Accessories,Pavlo Boyko,BalkanStore,Romania,Lvivska,Lviv,2,89.71,27.93,151.49,online,marketplace
264,2025-01-07 13:33:02,104,Xiaomi Printers-804,Xiaomi,Printers,Serhii Kravchenko,USADirect,USA,Lvivska,Lviv,2,1237.89,1388.11,1087.67,cash,store
265,2023-11-18 08:50:42,86,Asus Smartwatch-731,Asus,Smartwatches,Serhii Kravchenko,LocalDistributor,Ukraine,Kharkivska,Kharkiv,1,190.66,13.5,177.16,cash,marketplace
266,2024-03-08 15:31:11,89,Apple Smartwatch-590,Apple,Smartwatches,Maria Bondar,AsiaWholesale,China,Vinnytska,Vinnytsia,2,402.14,53.24,751.04,card,phone_order
267,2023-09-14 11:40:52,126,Samsung Networking-244,Samsung,Networking,Dmytro Melnyk,NordicParts,Sweden,Ivano-Frankivska,Ivano-Frankivsk,1,578.71,317.51,261.2,cash,wholesale
268,2023-06-29 21:25:30,133,Xiaomi Storage-122,Xiaomi,Storage,Kateryna Marchenko,EuroSupply,Poland,Odeska,Odesa,1,511.86,4.07,507.79,online,marketplace
269,2023-11-10 17:09:05,56,Canon Gaming-987,Canon,Gaming,Dmytro Melnyk,USADirect,USA,Ternopilska,Ternopil,5,694.01,224.96,3245.09,card,marketplace
270,2025-01-31 15:15:40,141,Acer Storage-629,Acer,Storage,Serhii Kravchenko,TechImport UA,Ukraine,Odeska,Odesa,1,543.47,40.24,503.23,cash,online_store
271,2024-06-29 19:49:44,154,Philips TV-597,Philips,TV,Pavlo Boyko,NordicParts,Sweden,Ternopilska,Ternopil,2,1325.34,335.66,2315.02,card,marketplace
272,2023-11-30 15:39:25,53,Philips Gaming-183,Philips,Gaming,Kateryna Marchenko,BalkanStore,Romania,Ivano-Frankivska,Ivano-Frankivsk,1,260.21,6.87,253.34,cash,store
273,2025-01-22 21:53:13,75,Asus Headphones-666,Asus,Headphones,Natalia Romanyuk,GigaTrade,Germany,Lvivska,Lviv,4,528.68,83.61,2031.11,card,marketplace
274,2025-02-10 14:25:13,179,Nikon Wearables-414,Nikon,Wearables,Olena Koval,NordicParts,Sweden,Kharkivska,Kharkiv,2,354.6,6.28,702.92,card,online_store
275,2023-08-10 09:12:49,42,Google Home Appli-210,Google,Home Appliances,Volodymyr Ivanov,LocalDistributor,Ukraine,Odeska,Odesa,1,834.55,148.2,686.35,card,phone_order
276,2024-05-21 14:25:53,59,Acer Monitors-992,Acer,Monitors,Dmytro Melnyk,AsiaWholesale,China,Odeska,Odesa,1,111.46,16.81,94.65,invoice,store
277,2023-10-19 09:14:21,39,Google Home Appli-438,Google,Home Appliances,Andriy Shevchenko,NordicParts,Sweden,Kharkivska,Kharkiv,2,1873.8,576.24,3171.36,invoice,wholesale
278,2024-11-09 21:40:40,39,Google Home Appli-438,Google,Home Appliances,Iryna Savchuk,EuroSupply,Poland,Lvivska,Lviv,1,1785.34,168.26,1617.08,invoice,wholesale
279,2023-12-27 15:09:38,77,Apple Headphones-174,Apple,Headphones,Kateryna Marchenko,TechImport UA,Ukraine,Poltavska,Poltava,1,420.55,59.22,361.33,cash,wholesale
280,2023-01-31 10:53:02,146,Philips TV-876,Philips,TV,Andriy Shevchenko,AsiaWholesale,China,Kyivska,Kyiv,1,582.46,61.24,521.22,card,marketplace
281,2023-06-09 14:37:19,137,Microsoft Storage-273,Microsoft,Storage,Oksana Hladka,USADirect,USA,Vinnytska,Vinnytsia,1,683.69,5.18,678.51,invoice,marketplace
282,2024-02-23 15:58:16,43,HP Home Appli-825,HP,Home Appliances,Ivan Petrenko,TechImport UA,Ukraine,Ternopilska,Ternopil,1,632.72,97.06,535.66,online,online_store
283,2023-05-18 12:51:25,142,Nikon Storage-666,Nikon,Storage,Andriy Shevchenko,USADirect,USA,Poltavska,Poltava,1,522.74,23.33,499.41,cash,phone_order
284,2024-10-09 08:47:37,68,Bosch Headphones-158,Bosch,Headphones,Andriy Shevchenko,TechImport UA,Ukraine,Odeska,Odesa,2,357.91,24.12,691.7,invoice,marketplace
285,2024-09-27 21:01:06,130,Apple Networking-487,Apple,Networking,Kateryna Marchenko,USADirect,USA,Kharkivska,Kharkiv,2,69.65,19.63,119.67,cash,store
286,2024-12-11 15:12:57,148,Acer TV-633,Acer,TV,Oksana Hladka,AsiaWholesale,China,Odeska,Odesa,1,650.57,86.84,563.73,invoice,marketplace
287,2024-11-02 21:11:40,93,Dell Smartwatch-105,Dell,Smartwatches,Natalia Romanyuk,LocalDistributor,Ukraine,Poltavska,Poltava,2,628.11,44.85,1211.37,card,wholesale
288,2023-03-04 17:22:53,90,Sony Smartwatch-409,Sony,Smartwatches,Olena Koval,NordicParts,Sweden,Ternopilska,Ternopil,1,459.51,20.63,438.88,online,wholesale
